23.9912 	EXP 	dot_7: autoDraw = True
24.0912 	EXP 	dot_7: autoDraw = False
24.0912 	EXP 	dot_8: autoDraw = True
24.1918 	EXP 	dot_8: autoDraw = False
24.1918 	EXP 	dot_9: autoDraw = True
24.2913 	EXP 	dot_9: autoDraw = False
24.2913 	EXP 	dot_10: autoDraw = True
24.3824 	EXP 	New trial (rep=1, index=0): None
24.3918 	EXP 	dot_10: autoDraw = False
24.3918 	EXP 	dot_1: autoDraw = False
24.3918 	EXP 	dot_2: autoDraw = False
24.3918 	EXP 	dot_3: autoDraw = False
24.3918 	EXP 	dot_4: autoDraw = False
24.3918 	EXP 	dot_5: autoDraw = False
24.3918 	EXP 	dot_6: autoDraw = False
24.3918 	EXP 	dot_7: autoDraw = False
24.3918 	EXP 	dot_8: autoDraw = False
24.3918 	EXP 	dot_9: autoDraw = False
24.3918 	EXP 	dot_10: autoDraw = False
24.3918 	EXP 	dot_2: borderColor = <psychopy.colors.Color: (0.0, 1.0, 0.0, 1.0)>
24.3918 	EXP 	dot_1: autoDraw = True
24.4918 	EXP 	dot_1: autoDraw = False
24.4918 	EXP 	dot_2: autoDraw = True
24.5917 	EXP 	dot_2: autoDraw = False
24.5917 	EXP 	dot_3: autoDraw = True
24.6916 	EXP 	dot_3: autoDraw = False
24.6916 	EXP 	dot_4: autoDraw = True
24.7916 	EXP 	dot_4: autoDraw = False
24.7916 	EXP 	dot_5: autoDraw = True
24.8917 	EXP 	dot_5: autoDraw = False
24.8917 	EXP 	dot_6: autoDraw = True
24.9912 	EXP 	dot_6: autoDraw = False
24.9912 	EXP 	dot_7: autoDraw = True
25.0912 	EXP 	dot_7: autoDraw = False
25.0912 	EXP 	dot_8: autoDraw = True
25.1916 	EXP 	dot_8: autoDraw = False
25.1916 	EXP 	dot_9: autoDraw = True
25.2914 	EXP 	dot_9: autoDraw = False
25.2914 	EXP 	dot_10: autoDraw = True
25.3801 	EXP 	New trial (rep=2, index=0): None
25.3911 	EXP 	dot_10: autoDraw = False
25.3911 	EXP 	dot_1: autoDraw = False
25.3911 	EXP 	dot_2: autoDraw = False
25.3911 	EXP 	dot_3: autoDraw = False
25.3911 	EXP 	dot_4: autoDraw = False
25.3911 	EXP 	dot_5: autoDraw = False
25.3911 	EXP 	dot_6: autoDraw = False
25.3911 	EXP 	dot_7: autoDraw = False
25.3911 	EXP 	dot_8: autoDraw = False
25.3911 	EXP 	dot_9: autoDraw = False
25.3911 	EXP 	dot_10: autoDraw = False
25.3911 	EXP 	dot_2: borderColor = <psychopy.colors.Color: (0.0, 1.0, 0.0, 1.0)>
25.3911 	EXP 	dot_1: autoDraw = True
25.4914 	EXP 	dot_1: autoDraw = False
25.4914 	EXP 	dot_2: autoDraw = True
25.5918 	EXP 	dot_2: autoDraw = False
25.5918 	EXP 	dot_3: autoDraw = True
25.6918 	EXP 	dot_3: autoDraw = False
25.6918 	EXP 	dot_4: autoDraw = True
25.7922 	EXP 	dot_4: autoDraw = False
25.7922 	EXP 	dot_5: autoDraw = True
25.8914 	EXP 	dot_5: autoDraw = False
25.8914 	EXP 	dot_6: autoDraw = True
25.9917 	EXP 	dot_6: autoDraw = False
25.9917 	EXP 	dot_7: autoDraw = True
26.0914 	EXP 	dot_7: autoDraw = False
26.0914 	EXP 	dot_8: autoDraw = True
26.1913 	EXP 	dot_8: autoDraw = False
26.1913 	EXP 	dot_9: autoDraw = True
26.2913 	EXP 	dot_9: autoDraw = False
26.2913 	EXP 	dot_10: autoDraw = True
26.3817 	EXP 	New trial (rep=3, index=0): None
26.3916 	EXP 	dot_10: autoDraw = False
26.3916 	EXP 	dot_1: autoDraw = False
26.3916 	EXP 	dot_2: autoDraw = False
26.3916 	EXP 	dot_3: autoDraw = False
26.3916 	EXP 	dot_4: autoDraw = False
26.3916 	EXP 	dot_5: autoDraw = False
26.3916 	EXP 	dot_6: autoDraw = False
26.3916 	EXP 	dot_7: autoDraw = False
26.3916 	EXP 	dot_8: autoDraw = False
26.3916 	EXP 	dot_9: autoDraw = False
26.3916 	EXP 	dot_10: autoDraw = False
26.3916 	EXP 	dot_2: borderColor = <psychopy.colors.Color: (0.0, 1.0, 0.0, 1.0)>
26.3916 	EXP 	dot_1: autoDraw = True
26.4916 	EXP 	dot_1: autoDraw = False
26.4916 	EXP 	dot_2: autoDraw = True
26.5913 	EXP 	dot_2: autoDraw = False
26.5913 	EXP 	dot_3: autoDraw = True
26.6915 	EXP 	dot_3: autoDraw = False
26.6915 	EXP 	dot_4: autoDraw = True
26.7913 	EXP 	dot_4: autoDraw = False
26.7913 	EXP 	dot_5: autoDraw = True
26.8911 	EXP 	dot_5: autoDraw = False
26.8911 	EXP 	dot_6: autoDraw = True
26.9911 	EXP 	dot_6: autoDraw = False
26.9911 	EXP 	dot_7: autoDraw = True
27.0916 	EXP 	dot_7: autoDraw = False
